fiscal_year,month,period_start,district_id,district_name,malaria_microscopy_tests,malaria_microscopy_positive_records,malaria_microscopy_positivity,malaria_rdt_positive_records,malaria_positive_records,malaria_tests,malaria_test_positivity,dengue_positive_records,childhood_diarrhoea_records,source_url,resource_url,source_sha256,metric_scope
2012-13,1,2013-01-01,OD-DIST-jagatsinghpur,Jagatsinghpur,4841,5,0.001032844453625284,,5,4841,0.001032844453625284,,781,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-jajpur,Jajpur,6539,65,0.009940357852882704,,65,6539,0.009940357852882704,,86,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-jharsuguda,Jharsuguda,287,8,0.027874564459930314,,8,287,0.027874564459930314,,80,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-kalahandi,Kalahandi,7004,972,0.1387778412335808,,972,7004,0.1387778412335808,,555,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-kandhamal,Kandhamal,6340,635,0.10015772870662461,,635,6340,0.10015772870662461,,828,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-kendrapara,Kendrapara,9172,5,0.0005451373746184038,,5,9172,0.0005451373746184038,,134,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-keonjhar,Keonjhar,10850,564,0.0519815668202765,,564,10850,0.0519815668202765,,740,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-khordha,Khordha,3837,1,0.00026062027625749283,,1,3837,0.00026062027625749283,,1143,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-koraput,Koraput,5311,636,0.11975145923554886,,636,5311,0.11975145923554886,,1087,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-malkangiri,Malkangiri,1717,90,0.052417006406523005,,90,1717,0.052417006406523005,,799,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-mayurbhanj,Mayurbhanj,7501,139,0.01853086255165978,,139,7501,0.01853086255165978,,1399,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-nabarangpur,Nabarangpur,2668,423,0.15854572713643178,,423,2668,0.15854572713643178,,547,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-nayagarh,Nayagarh,725,21,0.028965517241379312,,21,725,0.028965517241379312,,428,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-nuapada,Nuapada,3597,316,0.08785098693355574,,316,3597,0.08785098693355574,,856,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-puri,Puri,8090,0,0.0,,0,8090,0.0,,241,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-rayagada,Rayagada,8757,1356,0.15484755053100377,,1356,8757,0.15484755053100377,,664,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-sambalpur,Sambalpur,3083,632,0.20499513460914692,,632,3083,0.20499513460914692,,309,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-subarnapur,Subarnapur,3465,25,0.007215007215007215,,25,3465,0.007215007215007215,,367,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,1,2013-01-01,OD-DIST-sundargarh,Sundargarh,9488,653,0.06882377740303541,,653,9488,0.06882377740303541,,1647,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Jan.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-january-2012-13,000b540e406a705497255373e547004167e385379f4fdb1c35e10a62a8062be9,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-angul,Angul,4555,267,0.05861690450054885,,267,4555,0.05861690450054885,,1527,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-balangir,Balangir,6249,523,0.08369339094255081,,523,6249,0.08369339094255081,,868,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-balasore,Balasore,8151,15,0.001840264998159735,,15,8151,0.001840264998159735,,853,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-bargarh,Bargarh,5138,11,0.0021409108602569093,,11,5138,0.0021409108602569093,,589,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-bhadrak,Bhadrak,4907,17,0.0034644385571632364,,17,4907,0.0034644385571632364,,300,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-boudh,Boudh,684,44,0.06432748538011696,,44,684,0.06432748538011696,,36,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-cuttack,Cuttack,10589,44,0.004155255453772783,,44,10589,0.004155255453772783,,445,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-deogarh,Deogarh,2020,98,0.048514851485148516,,98,2020,0.048514851485148516,,113,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-dhenkanal,Dhenkanal,8649,144,0.01664932362122789,,144,8649,0.01664932362122789,,677,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-gajapati,Gajapati,2755,189,0.06860254083484574,,189,2755,0.06860254083484574,,405,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-ganjam,Ganjam,9980,201,0.020140280561122246,,201,9980,0.020140280561122246,,514,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-jagatsinghpur,Jagatsinghpur,6398,22,0.0034385745545482964,,22,6398,0.0034385745545482964,,781,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-jajpur,Jajpur,7957,86,0.010808093502576348,,86,7957,0.010808093502576348,,178,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-jharsuguda,Jharsuguda,412,3,0.007281553398058253,,3,412,0.007281553398058253,,84,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-kalahandi,Kalahandi,8963,840,0.09371862099743389,,840,8963,0.09371862099743389,,772,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-kandhamal,Kandhamal,12285,978,0.0796092796092796,,978,12285,0.0796092796092796,,865,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-kendrapara,Kendrapara,6277,3,0.00047793531942010514,,3,6277,0.00047793531942010514,,90,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-keonjhar,Keonjhar,12993,553,0.04256137920418687,,553,12993,0.04256137920418687,,620,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-khordha,Khordha,2909,3,0.0010312822275696115,,3,2909,0.0010312822275696115,,879,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-koraput,Koraput,5242,682,0.13010301411674932,,682,5242,0.13010301411674932,,1076,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-malkangiri,Malkangiri,1584,124,0.07828282828282829,,124,1584,0.07828282828282829,,637,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-mayurbhanj,Mayurbhanj,9398,144,0.015322409023196424,,144,9398,0.015322409023196424,,1495,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-nabarangpur,Nabarangpur,2683,397,0.1479686917629519,,397,2683,0.1479686917629519,,574,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-nayagarh,Nayagarh,1110,20,0.018018018018018018,,20,1110,0.018018018018018018,,458,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-nuapada,Nuapada,3056,292,0.09554973821989529,,292,3056,0.09554973821989529,,665,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-puri,Puri,8030,1,0.00012453300124533,,1,8030,0.00012453300124533,,255,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-rayagada,Rayagada,9023,1472,0.1631386456832539,,1472,9023,0.1631386456832539,,518,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-sambalpur,Sambalpur,4372,570,0.1303751143641354,,570,4372,0.1303751143641354,,247,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-subarnapur,Subarnapur,4379,27,0.006165791276547157,,27,4379,0.006165791276547157,,405,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,2,2013-02-01,OD-DIST-sundargarh,Sundargarh,8770,516,0.058836944127708096,,516,8770,0.058836944127708096,,1155,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Feb.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-february-2012-13,7fb6925aeac897999afd2cd12f0cdc6e65d3c41aee9b3936385989516ad17b6e,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-angul,Angul,10427,916,0.0878488539368946,,916,10427,0.0878488539368946,,499,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-balangir,Balangir,5723,171,0.029879433863358378,,171,5723,0.029879433863358378,,1114,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-balasore,Balasore,9009,24,0.002664002664002664,,24,9009,0.002664002664002664,,817,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-bargarh,Bargarh,5783,17,0.0029396507003285493,,17,5783,0.0029396507003285493,,771,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-bhadrak,Bhadrak,6208,21,0.0033827319587628867,,21,6208,0.0033827319587628867,,340,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-boudh,Boudh,581,21,0.03614457831325301,,21,581,0.03614457831325301,,50,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-cuttack,Cuttack,11101,16,0.0014413115935501305,,16,11101,0.0014413115935501305,,437,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-deogarh,Deogarh,2409,138,0.057285180572851806,,138,2409,0.057285180572851806,,174,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-dhenkanal,Dhenkanal,9353,145,0.015503047150646852,,145,9353,0.015503047150646852,,693,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-gajapati,Gajapati,3029,172,0.056784417299438755,,172,3029,0.056784417299438755,,514,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-ganjam,Ganjam,15124,309,0.020431102882835228,,309,15124,0.020431102882835228,,449,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-jagatsinghpur,Jagatsinghpur,8012,15,0.0018721917124313529,,15,8012,0.0018721917124313529,,856,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-jajpur,Jajpur,6959,49,0.007041241557695071,,49,6959,0.007041241557695071,,165,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-jharsuguda,Jharsuguda,471,4,0.008492569002123142,,4,471,0.008492569002123142,,78,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-kalahandi,Kalahandi,10273,948,0.09228073590966611,,948,10273,0.09228073590966611,,578,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
2012-13,3,2013-03-01,OD-DIST-kandhamal,Kandhamal,9665,927,0.0959130884635282,,927,9665,0.0959130884635282,,889,https://www.data.gov.in/sites/default/files/dataurl21122020/hmis-item-2012-13-mn-od-for-Mar.csv,https://www.data.gov.in/resource/item-wise-hmis-report-district-level-odisha-march-2012-13,1663ee9be234f9a47ab2fc3703c0a43ddc99da1ac78ade9a218429621298b8f2,facility_reported_test_and_service_records
