year,district_id,district_name,population_thousands,total_cases,api,aber,spr,pf_percent,deaths,source_url,source_sha256,metric_scope
2016,OD-DIST-jharsuguda,Jharsuguda,592.0,1503,2.54,11.58,2.19,59.28,3,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-kalahandi,Kalahandi,1567.0,44916,28.66,23.16,12.38,87.86,3,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-kandhamal,Kandhamal,830.0,31589,38.06,34.22,11.12,85.51,9,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-kendrapara,Kendrapara,1500.0,152,0.1,13.37,0.08,51.32,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-keonjhar,Keonjhar,1949.0,37998,19.5,19.84,9.83,88.04,5,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-khordha,Khordha,2346.0,758,0.32,11.61,0.28,51.45,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-koraput,Koraput,1460.0,42847,29.35,27.78,10.56,94.19,2,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-malkangiri,Malkangiri,670.0,40439,60.36,37.6,16.05,90.93,9,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-mayurbhanj,Mayurbhanj,2726.0,27666,10.15,18.22,5.57,81.08,2,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-nabarangpur,Nabarangpur,1304.0,24811,19.03,17.01,11.19,90.88,8,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-nayagarh,Nayagarh,1005.0,4366,4.34,14.95,2.91,80.44,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-nuapada,Nuapada,694.0,6082,8.76,22.22,3.94,78.35,6,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-puri,Puri,1780.0,283,0.16,12.28,0.13,65.72,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-rayagada,Rayagada,1071.0,69867,65.24,34.48,18.92,94.61,6,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-sambalpur,Sambalpur,989.0,12046,12.18,14.48,8.41,68.56,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-subarnapur,Subarnapur,605.0,3245,5.36,17.34,3.09,69.83,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2016,OD-DIST-sundargarh,Sundargarh,2218.0,30508,13.75,16.39,8.39,81.23,8,https://ncvbdc.mohfw.gov.in/Doc/Malaria-Annual-Report-2016.pdf,f693c19f224f681faafd839a731b0a616aee97dee6dbf563e12bb8c1d9900e91,official_annual_malaria_report
2017,OD-DIST-angul,Angul,,,7.35,17.61,4.17,78.16,3,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-balangir,Balangir,,,2.18,17.15,1.27,66.28,2,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-balasore,Balasore,,,0.32,7.51,0.42,57.37,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-bargarh,Bargarh,,,1.19,12.83,0.93,65.76,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-bhadrak,Bhadrak,,,0.27,10.22,0.27,57.14,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-boudh,Boudh,,,4.76,14.64,3.25,72.12,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-cuttack,Cuttack,,,0.27,7.71,0.36,79.02,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-deogarh,Deogarh,,,4.63,19.98,2.32,82.07,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-dhenkanal,Dhenkanal,,,0.98,13.03,0.75,78.36,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-gajapati,Gajapati,,,24.92,22.1,11.28,89.41,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-ganjam,Ganjam,,,2.68,10.97,2.44,79.5,2,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-jagatsinghpur,Jagatsinghpur,,,0.11,12.43,0.09,55.04,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-jajpur,Jajpur,,,0.32,11.04,0.29,73.25,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-jharsuguda,Jharsuguda,,,1.28,11.57,1.11,51.91,2,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-kalahandi,Kalahandi,,,18.58,18.67,9.95,84.45,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-kandhamal,Kandhamal,,,42.96,36.42,11.79,82.73,3,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-kendrapara,Kendrapara,,,0.05,12.27,0.04,21.95,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-keonjhar,Keonjhar,,,17.27,17.67,9.77,84.27,3,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-khordha,Khordha,,,0.32,11.21,0.28,66.26,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-koraput,Koraput,,,26.4,26.64,9.91,91.54,1,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-malkangiri,Malkangiri,,,37.33,30.47,12.25,143.36,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-mayurbhanj,Mayurbhanj,,,10.75,18.65,5.77,78.35,1,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-nabarangpur,Nabarangpur,,,12.93,16.76,7.71,87.91,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-nayagarh,Nayagarh,,,3.38,13.37,2.52,81.52,1,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-nuapada,Nuapada,,,4.25,21.35,1.99,74.48,1,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-puri,Puri,,,0.13,8.72,0.14,46.72,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-rayagada,Rayagada,,,48.88,30.01,16.29,91.05,4,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-sambalpur,Sambalpur,,,5.14,15.19,3.39,66.65,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-subarnapur,Subarnapur,,,2.64,14.6,1.81,60.61,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2017,OD-DIST-sundargarh,Sundargarh,,,8.27,13.3,6.22,78.47,1,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2017.pdf,4622637c4bc6561ffc7f0fa5f4b66c9dbcbe33d0f0e4041c5ab47a85bde5fcab,official_annual_malaria_report
2018,OD-DIST-angul,Angul,,,0.48,16.54,0.29,76.66,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-balangir,Balangir,,,0.32,16.1,0.2,59.83,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-balasore,Balasore,,,0.05,7.62,0.07,39.25,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-bargarh,Bargarh,,,0.44,13.02,0.34,60.76,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-bhadrak,Bhadrak,,,0.06,9.52,0.06,19.39,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-boudh,Boudh,,,0.53,13.66,0.39,65.08,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-cuttack,Cuttack,,,0.04,7.22,0.06,35.65,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-deogarh,Deogarh,,,0.5,18.88,0.26,74.4,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-dhenkanal,Dhenkanal,,,0.19,12.99,0.15,67.62,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-gajapati,Gajapati,,,6.23,20.76,3.0,81.36,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-ganjam,Ganjam,,,2.43,11.04,2.2,78.1,1,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-jagatsinghpur,Jagatsinghpur,,,0.04,12.2,0.03,29.17,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-jajpur,Jajpur,,,0.14,11.08,0.12,68.73,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-jharsuguda,Jharsuguda,,,0.35,10.88,0.32,58.94,1,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-kalahandi,Kalahandi,,,5.17,18.95,2.73,83.83,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-kandhamal,Kandhamal,,,5.65,29.1,1.94,76.12,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-kendrapara,Kendrapara,,,0.03,8.27,0.03,22.5,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-keonjhar,Keonjhar,,,1.42,16.92,0.84,74.07,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-khordha,Khordha,,,0.14,10.87,0.13,62.76,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-koraput,Koraput,,,4.58,24.26,1.89,90.25,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-malkangiri,Malkangiri,,,13.85,26.23,5.28,65.76,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-mayurbhanj,Mayurbhanj,,,0.81,14.34,0.56,56.72,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-nabarangpur,Nabarangpur,,,2.37,15.84,1.49,87.37,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-nayagarh,Nayagarh,,,0.49,14.24,0.34,75.0,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-nuapada,Nuapada,,,0.86,20.04,0.43,75.45,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-puri,Puri,,,0.05,8.52,0.06,28.09,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-rayagada,Rayagada,,,4.73,23.79,1.99,88.67,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-sambalpur,Sambalpur,,,0.32,12.66,0.25,66.77,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-subarnapur,Subarnapur,,,0.66,15.05,0.44,62.41,0,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2018,OD-DIST-sundargarh,Sundargarh,,,1.87,12.1,1.54,82.59,1,https://ncvbdc.mohfw.gov.in/Doc/Annual-Report-2018.pdf,eac520f386bffa9bb8768a430482e690f6ccc64c1a9bbf97e0895cca7abffd3e,official_annual_malaria_report
2019,OD-DIST-angul,Angul,1349.0,86,0.06,16.17,0.04,69.77,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-balangir,Balangir,1845.0,346,0.19,15.98,0.12,70.23,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-balasore,Balasore,2312.0,25,0.01,7.68,0.01,44.0,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-bargarh,Bargarh,1587.0,617,0.39,13.62,0.29,65.15,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-bhadrak,Bhadrak,1580.0,44,0.03,8.1,0.03,18.18,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-boudh,Boudh,475.0,133,0.28,14.54,0.19,87.97,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-cuttack,Cuttack,2846.0,31,0.01,6.71,0.02,32.26,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-deogarh,Deogarh,338.0,47,0.14,23.48,0.06,42.55,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-dhenkanal,Dhenkanal,1272.0,89,0.07,13.18,0.05,55.06,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-gajapati,Gajapati,664.0,1252,1.89,22.75,0.83,88.34,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-ganjam,Ganjam,3779.0,3390,0.9,10.98,0.82,77.91,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-jagatsinghpur,Jagatsinghpur,1266.0,18,0.01,11.83,0.01,22.22,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-jajpur,Jajpur,1998.0,105,0.05,10.23,0.05,60.95,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-jharsuguda,Jharsuguda,592.0,142,0.24,13.9,0.17,65.49,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-kalahandi,Kalahandi,1604.0,6012,3.75,21.13,1.77,91.18,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-kandhamal,Kandhamal,844.0,2978,3.53,31.06,1.14,92.78,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-kendrapara,Kendrapara,1500.0,22,0.01,7.03,0.02,36.36,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-keonjhar,Keonjhar,2028.0,453,0.22,22.38,0.1,83.66,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-khordha,Khordha,2326.0,150,0.06,10.65,0.06,60.0,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-koraput,Koraput,1492.0,4619,3.1,28.18,1.1,95.02,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-malkangiri,Malkangiri,677.0,8690,12.84,31.25,4.11,50.51,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-mayurbhanj,Mayurbhanj,2776.0,492,0.18,14.97,0.12,72.76,0,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
2019,OD-DIST-nabarangpur,Nabarangpur,1341.0,1512,1.13,18.13,0.62,91.4,1,https://ncvbdc.mohfw.gov.in/Doc/Malaria-AnnualReport-2019.pdf,0ca92fe55fc6114497464215dcf1635b72d29bf07ed7d624206c878a93861ed0,official_annual_malaria_report
